location,new_cases_per_million,Year,Quarter,Month,Day
Azerbaijan,0.592,2020,Qtr 1,March,15
Azerbaijan,0,2020,Qtr 1,March,16
Azerbaijan,0,2020,Qtr 1,March,17
Azerbaijan,0.888,2020,Qtr 1,March,18
Azerbaijan,0.592,2020,Qtr 1,March,19
Azerbaijan,0.986,2020,Qtr 1,March,20
Azerbaijan,0,2020,Qtr 1,March,21
Azerbaijan,0.888,2020,Qtr 1,March,22
Azerbaijan,1.184,2020,Qtr 1,March,23
Azerbaijan,0.69,2020,Qtr 1,March,24
Azerbaijan,1.479,2020,Qtr 1,March,25
Azerbaijan,0.592,2020,Qtr 1,March,26
Azerbaijan,2.86,2020,Qtr 1,March,27
Azerbaijan,4.241,2020,Qtr 1,March,28
Azerbaijan,1.677,2020,Qtr 1,March,29
Azerbaijan,2.663,2020,Qtr 1,March,30
Azerbaijan,6.312,2020,Qtr 1,March,31
Azerbaijan,2.466,2020,Qtr 2,April,1
Azerbaijan,6.016,2020,Qtr 2,April,2
Azerbaijan,4.044,2020,Qtr 2,April,3
Azerbaijan,4.241,2020,Qtr 2,April,4
Azerbaijan,7.693,2020,Qtr 2,April,5
Azerbaijan,6.214,2020,Qtr 2,April,6
Azerbaijan,5.622,2020,Qtr 2,April,7
Azerbaijan,7.496,2020,Qtr 2,April,8
Azerbaijan,10.356,2020,Qtr 2,April,9
Azerbaijan,10.257,2020,Qtr 2,April,10
Azerbaijan,6.411,2020,Qtr 2,April,11
Azerbaijan,6.608,2020,Qtr 2,April,12
Azerbaijan,3.945,2020,Qtr 2,April,13
Azerbaijan,4.931,2020,Qtr 2,April,14
Azerbaijan,4.833,2020,Qtr 2,April,15
Azerbaijan,5.523,2020,Qtr 2,April,16
Azerbaijan,2.959,2020,Qtr 2,April,17
Azerbaijan,5.622,2020,Qtr 2,April,18
Azerbaijan,3.255,2020,Qtr 2,April,19
Azerbaijan,2.466,2020,Qtr 2,April,20
Azerbaijan,3.748,2020,Qtr 2,April,21
Azerbaijan,4.34,2020,Qtr 2,April,22
Azerbaijan,3.748,2020,Qtr 2,April,23
Azerbaijan,2.959,2020,Qtr 2,April,24
Azerbaijan,4.34,2020,Qtr 2,April,25
Azerbaijan,2.466,2020,Qtr 2,April,26
Azerbaijan,2.762,2020,Qtr 2,April,27
Azerbaijan,3.255,2020,Qtr 2,April,28
Azerbaijan,3.846,2020,Qtr 2,April,29
Azerbaijan,4.833,2020,Qtr 2,April,30
Azerbaijan,3.748,2020,Qtr 2,May,1
Azerbaijan,4.931,2020,Qtr 2,May,2
Azerbaijan,3.945,2020,Qtr 2,May,3
Azerbaijan,3.748,2020,Qtr 2,May,4
Azerbaijan,5.129,2020,Qtr 2,May,5
Azerbaijan,7.496,2020,Qtr 2,May,6
Azerbaijan,6.608,2020,Qtr 2,May,7
Azerbaijan,7.594,2020,Qtr 2,May,8
Azerbaijan,7.397,2020,Qtr 2,May,9
Azerbaijan,14.104,2020,Qtr 2,May,10
Azerbaijan,9.567,2020,Qtr 2,May,11
Azerbaijan,6.904,2020,Qtr 2,May,12
Azerbaijan,10.257,2020,Qtr 2,May,13
Azerbaijan,6.411,2020,Qtr 2,May,14
Azerbaijan,11.934,2020,Qtr 2,May,15
Azerbaijan,9.961,2020,Qtr 2,May,16
Azerbaijan,15.583,2020,Qtr 2,May,17
Azerbaijan,13.413,2020,Qtr 2,May,18
Azerbaijan,1.282,2020,Qtr 2,May,19
Azerbaijan,22.783,2020,Qtr 2,May,20
Azerbaijan,11.145,2020,Qtr 2,May,21
Azerbaijan,11.638,2020,Qtr 2,May,22
Azerbaijan,10.454,2020,Qtr 2,May,23
Azerbaijan,12.526,2020,Qtr 2,May,24
Azerbaijan,13.808,2020,Qtr 2,May,25
Azerbaijan,14.695,2020,Qtr 2,May,26
Azerbaijan,13.019,2020,Qtr 2,May,27
Azerbaijan,16.274,2020,Qtr 2,May,28
Azerbaijan,18.838,2020,Qtr 2,May,29
Azerbaijan,22.684,2020,Qtr 2,May,30
Azerbaijan,25.347,2020,Qtr 2,May,31
Azerbaijan,24.46,2020,Qtr 2,June,1
Azerbaijan,16.569,2020,Qtr 2,June,2
Azerbaijan,26.925,2020,Qtr 2,June,3
Azerbaijan,32.054,2020,Qtr 2,June,4
Azerbaijan,25.84,2020,Qtr 2,June,5
Azerbaijan,33.336,2020,Qtr 2,June,6
Azerbaijan,37.38,2020,Qtr 2,June,7
Azerbaijan,30.969,2020,Qtr 2,June,8
Azerbaijan,31.857,2020,Qtr 2,June,9
Azerbaijan,31.068,2020,Qtr 2,June,10
Azerbaijan,33.435,2020,Qtr 2,June,11
Azerbaijan,34.717,2020,Qtr 2,June,12
Azerbaijan,33.139,2020,Qtr 2,June,13
Azerbaijan,34.717,2020,Qtr 2,June,14
Azerbaijan,38.169,2020,Qtr 2,June,15
Azerbaijan,36.196,2020,Qtr 2,June,16
Azerbaijan,33.336,2020,Qtr 2,June,17
Azerbaijan,32.448,2020,Qtr 2,June,18
Azerbaijan,33.336,2020,Qtr 2,June,19
Azerbaijan,43.199,2020,Qtr 2,June,20
Azerbaijan,46.453,2020,Qtr 2,June,21
Azerbaijan,48.426,2020,Qtr 2,June,22
Azerbaijan,47.144,2020,Qtr 2,June,23
Azerbaijan,50.103,2020,Qtr 2,June,24
Azerbaijan,58.19,2020,Qtr 2,June,25
Azerbaijan,53.949,2020,Qtr 2,June,26
Azerbaijan,50.99,2020,Qtr 2,June,27
Azerbaijan,51.385,2020,Qtr 2,June,28
Azerbaijan,52.667,2020,Qtr 2,June,29
Azerbaijan,53.653,2020,Qtr 2,June,30
Azerbaijan,54.837,2020,Qtr 3,July,1
Azerbaijan,57.993,2020,Qtr 3,July,2
Azerbaijan,56.415,2020,Qtr 3,July,3
Azerbaijan,57.5,2020,Qtr 3,July,4
Azerbaijan,52.667,2020,Qtr 3,July,5
Azerbaijan,51.582,2020,Qtr 3,July,6
Azerbaijan,50.596,2020,Qtr 3,July,7
Azerbaijan,52.963,2020,Qtr 3,July,8
Azerbaijan,53.456,2020,Qtr 3,July,9
Azerbaijan,54.048,2020,Qtr 3,July,10
Azerbaijan,51.878,2020,Qtr 3,July,11
Azerbaijan,52.371,2020,Qtr 3,July,12
Azerbaijan,51.286,2020,Qtr 3,July,13
Azerbaijan,52.174,2020,Qtr 3,July,14
Azerbaijan,53.555,2020,Qtr 3,July,15
Azerbaijan,55.133,2020,Qtr 3,July,16
Azerbaijan,48.623,2020,Qtr 3,July,17
Azerbaijan,46.453,2020,Qtr 3,July,18
Azerbaijan,49.018,2020,Qtr 3,July,19
Azerbaijan,38.267,2020,Qtr 3,July,20
Azerbaijan,36.393,2020,Qtr 3,July,21
Azerbaijan,34.717,2020,Qtr 3,July,22
Azerbaijan,38.563,2020,Qtr 3,July,23
Azerbaijan,34.224,2020,Qtr 3,July,24
Azerbaijan,32.744,2020,Qtr 3,July,25
Azerbaijan,31.659,2020,Qtr 3,July,26
Azerbaijan,41.128,2020,Qtr 3,July,27
Azerbaijan,39.056,2020,Qtr 3,July,28
Azerbaijan,40.634,2020,Qtr 3,July,29
Azerbaijan,35.802,2020,Qtr 3,July,30
Azerbaijan,33.435,2020,Qtr 3,July,31
Azerbaijan,31.363,2020,Qtr 3,August,1
Azerbaijan,27.517,2020,Qtr 3,August,2
Azerbaijan,28.207,2020,Qtr 3,August,3
Azerbaijan,23.769,2020,Qtr 3,August,4
Bahamas,2.543,2020,Qtr 1,March,16
Bahamas,0,2020,Qtr 1,March,17
Bahamas,5.086,2020,Qtr 1,March,20
Bahamas,2.543,2020,Qtr 1,March,21
Bahamas,0,2020,Qtr 1,March,22
Bahamas,0,2020,Qtr 1,March,23
Bahamas,0,2020,Qtr 1,March,24
Bahamas,0,2020,Qtr 1,March,25
Bahamas,2.543,2020,Qtr 1,March,26
Bahamas,10.172,2020,Qtr 1,March,27
Bahamas,0,2020,Qtr 1,March,28
Bahamas,5.086,2020,Qtr 1,March,29
Bahamas,7.629,2020,Qtr 1,March,30
Bahamas,0,2020,Qtr 1,March,31
Bahamas,2.543,2020,Qtr 2,April,1
Bahamas,15.258,2020,Qtr 2,April,2
Bahamas,7.629,2020,Qtr 2,April,3
Bahamas,0,2020,Qtr 2,April,4
Bahamas,10.172,2020,Qtr 2,April,5
Bahamas,2.543,2020,Qtr 2,April,6
Bahamas,10.172,2020,Qtr 2,April,7
Bahamas,7.629,2020,Qtr 2,April,8
Bahamas,10.172,2020,Qtr 2,April,9
Bahamas,2.543,2020,Qtr 2,April,10
Bahamas,2.543,2020,Qtr 2,April,11
Bahamas,10.172,2020,Qtr 2,April,12
Bahamas,2.543,2020,Qtr 2,April,13
Bahamas,5.086,2020,Qtr 2,April,14
Bahamas,0,2020,Qtr 2,April,15
Bahamas,10.172,2020,Qtr 2,April,16
Bahamas,2.543,2020,Qtr 2,April,17
Bahamas,2.543,2020,Qtr 2,April,18
Bahamas,7.629,2020,Qtr 2,April,19
Bahamas,5.086,2020,Qtr 2,April,20
Bahamas,10.172,2020,Qtr 2,April,21
Bahamas,2.543,2020,Qtr 2,April,22
Bahamas,12.715,2020,Qtr 2,April,23
Bahamas,5.086,2020,Qtr 2,April,24
Bahamas,2.543,2020,Qtr 2,April,25
Bahamas,12.715,2020,Qtr 2,April,26
Bahamas,5.086,2020,Qtr 2,April,27
Bahamas,0,2020,Qtr 2,April,28
Bahamas,0,2020,Qtr 2,April,29
Bahamas,0,2020,Qtr 2,April,30
Bahamas,2.543,2020,Qtr 2,May,1
Bahamas,2.543,2020,Qtr 2,May,2
Bahamas,2.543,2020,Qtr 2,May,3
Bahamas,0,2020,Qtr 2,May,4
Bahamas,0,2020,Qtr 2,May,5
Bahamas,15.258,2020,Qtr 2,May,6
Bahamas,7.629,2020,Qtr 2,May,7
Bahamas,0,2020,Qtr 2,May,8
Bahamas,0,2020,Qtr 2,May,9
Bahamas,0,2020,Qtr 2,May,10
Bahamas,0,2020,Qtr 2,May,11
Bahamas,2.543,2020,Qtr 2,May,12
Bahamas,0,2020,Qtr 2,May,13
Bahamas,2.543,2020,Qtr 2,May,14
Bahamas,5.086,2020,Qtr 2,May,15
Bahamas,0,2020,Qtr 2,May,16
Bahamas,0,2020,Qtr 2,May,17
Bahamas,0,2020,Qtr 2,May,18
Bahamas,0,2020,Qtr 2,May,19
Bahamas,0,2020,Qtr 2,May,20
Bahamas,2.543,2020,Qtr 2,May,21
Bahamas,0,2020,Qtr 2,May,22
Bahamas,0,2020,Qtr 2,May,23
Bahamas,7.629,2020,Qtr 2,May,24
Bahamas,0,2020,Qtr 2,May,25
Bahamas,0,2020,Qtr 2,May,26
Bahamas,0,2020,Qtr 2,May,27
Bahamas,0,2020,Qtr 2,May,28
Bahamas,2.543,2020,Qtr 2,May,29
Bahamas,2.543,2020,Qtr 2,May,30
Bahamas,0,2020,Qtr 2,May,31
Bahamas,0,2020,Qtr 2,June,1
Bahamas,0,2020,Qtr 2,June,2
Bahamas,0,2020,Qtr 2,June,3
Bahamas,0,2020,Qtr 2,June,4
Bahamas,0,2020,Qtr 2,June,5
Bahamas,0,2020,Qtr 2,June,6
Bahamas,2.543,2020,Qtr 2,June,7
Bahamas,0,2020,Qtr 2,June,8
Bahamas,0,2020,Qtr 2,June,9
Bahamas,0,2020,Qtr 2,June,10
Bahamas,0,2020,Qtr 2,June,11
Bahamas,0,2020,Qtr 2,June,12
Bahamas,0,2020,Qtr 2,June,13
Bahamas,0,2020,Qtr 2,June,14
Bahamas,0,2020,Qtr 2,June,15
Bahamas,2.543,2020,Qtr 2,June,16
Bahamas,0,2020,Qtr 2,June,17
Bahamas,0,2020,Qtr 2,June,18
Bahamas,0,2020,Qtr 2,June,19
Bahamas,0,2020,Qtr 2,June,20
Bahamas,0,2020,Qtr 2,June,21
Bahamas,0,2020,Qtr 2,June,22
Bahamas,0,2020,Qtr 2,June,23
Bahamas,0,2020,Qtr 2,June,24
Bahamas,0,2020,Qtr 2,June,25
Bahamas,0,2020,Qtr 2,June,26
Bahamas,0,2020,Qtr 2,June,27
Bahamas,0,2020,Qtr 2,June,28
Bahamas,0,2020,Qtr 2,June,29
Bahamas,0,2020,Qtr 2,June,30
Bahamas,0,2020,Qtr 3,July,1
Bahamas,0,2020,Qtr 3,July,2
Bahamas,0,2020,Qtr 3,July,3
Bahamas,0,2020,Qtr 3,July,4
Bahamas,0,2020,Qtr 3,July,5
Bahamas,0,2020,Qtr 3,July,6
Bahamas,0,2020,Qtr 3,July,7
Bahamas,0,2020,Qtr 3,July,8
Bahamas,5.086,2020,Qtr 3,July,9
Bahamas,2.543,2020,Qtr 3,July,10
Bahamas,2.543,2020,Qtr 3,July,11
Bahamas,7.629,2020,Qtr 3,July,12
Bahamas,0,2020,Qtr 3,July,13
Bahamas,5.086,2020,Qtr 3,July,14
Bahamas,7.629,2020,Qtr 3,July,15
Bahamas,7.629,2020,Qtr 3,July,16
Bahamas,12.715,2020,Qtr 3,July,17
Bahamas,12.715,2020,Qtr 3,July,18
Bahamas,22.886,2020,Qtr 3,July,19
Bahamas,38.144,2020,Qtr 3,July,20
Bahamas,53.401,2020,Qtr 3,July,21
Bahamas,50.858,2020,Qtr 3,July,22
Bahamas,63.573,2020,Qtr 3,July,23
Bahamas,139.861,2020,Qtr 3,July,24
Bahamas,106.803,2020,Qtr 3,July,25
Bahamas,25.429,2020,Qtr 3,July,26
Bahamas,40.687,2020,Qtr 3,July,27
Bahamas,101.717,2020,Qtr 3,July,28
Bahamas,165.29,2020,Qtr 3,July,29
Bahamas,94.088,2020,Qtr 3,July,30
Bahamas,61.03,2020,Qtr 3,July,31
Bahamas,167.833,2020,Qtr 3,August,1
Bahamas,63.573,2020,Qtr 3,August,2
Bahamas,124.603,2020,Qtr 3,August,3
Bahamas,78.831,2020,Qtr 3,August,4
Bahrain,0,2019,Qtr 4,December,31
Bahrain,0,2020,Qtr 1,January,1
Bahrain,0,2020,Qtr 1,January,2
Bahrain,0,2020,Qtr 1,January,3
Bahrain,0,2020,Qtr 1,January,4
Bahrain,0,2020,Qtr 1,January,5
Bahrain,0,2020,Qtr 1,January,6
Bahrain,0,2020,Qtr 1,January,7
Bahrain,0,2020,Qtr 1,January,8
Bahrain,0,2020,Qtr 1,January,9
Bahrain,0,2020,Qtr 1,January,10
Bahrain,0,2020,Qtr 1,January,11
Bahrain,0,2020,Qtr 1,January,12
Bahrain,0,2020,Qtr 1,January,13
Bahrain,0,2020,Qtr 1,January,14
Bahrain,0,2020,Qtr 1,January,15
Bahrain,0,2020,Qtr 1,January,16
Bahrain,0,2020,Qtr 1,January,17
Bahrain,0,2020,Qtr 1,January,18
Bahrain,0,2020,Qtr 1,January,19
Bahrain,0,2020,Qtr 1,January,20
Bahrain,0,2020,Qtr 1,January,21
Bahrain,0,2020,Qtr 1,January,22
Bahrain,0,2020,Qtr 1,January,23
Bahrain,0,2020,Qtr 1,January,24
Bahrain,0,2020,Qtr 1,January,25
Bahrain,0,2020,Qtr 1,January,26
Bahrain,0,2020,Qtr 1,January,27
Bahrain,0,2020,Qtr 1,January,28
Bahrain,0,2020,Qtr 1,January,29
Bahrain,0,2020,Qtr 1,January,30
Bahrain,0,2020,Qtr 1,January,31
Bahrain,0,2020,Qtr 1,February,1
Bahrain,0,2020,Qtr 1,February,2
Bahrain,0,2020,Qtr 1,February,3
Bahrain,0,2020,Qtr 1,February,4
Bahrain,0,2020,Qtr 1,February,5
Bahrain,0,2020,Qtr 1,February,6
Bahrain,0,2020,Qtr 1,February,7
Bahrain,0,2020,Qtr 1,February,8
Bahrain,0,2020,Qtr 1,February,9
Bahrain,0,2020,Qtr 1,February,10
Bahrain,0,2020,Qtr 1,February,11
Bahrain,0,2020,Qtr 1,February,12
Bahrain,0,2020,Qtr 1,February,13
Bahrain,0,2020,Qtr 1,February,14
Bahrain,0,2020,Qtr 1,February,15
Bahrain,0,2020,Qtr 1,February,16
Bahrain,0,2020,Qtr 1,February,17
Bahrain,0,2020,Qtr 1,February,18
Bahrain,0,2020,Qtr 1,February,19
Bahrain,0,2020,Qtr 1,February,20
Bahrain,0,2020,Qtr 1,February,21
Bahrain,0,2020,Qtr 1,February,22
Bahrain,0,2020,Qtr 1,February,23
Bahrain,0.588,2020,Qtr 1,February,24
Bahrain,0.588,2020,Qtr 1,February,25
Bahrain,12.341,2020,Qtr 1,February,26
Bahrain,5.877,2020,Qtr 1,February,27
Bahrain,0,2020,Qtr 1,February,28
Bahrain,2.938,2020,Qtr 1,February,29
Bahrain,1.763,2020,Qtr 1,March,1
Bahrain,3.526,2020,Qtr 1,March,2
Bahrain,1.175,2020,Qtr 1,March,4
Bahrain,1.763,2020,Qtr 1,March,5
Bahrain,0,2020,Qtr 1,March,6
Bahrain,2.351,2020,Qtr 1,March,7
Bahrain,4.114,2020,Qtr 1,March,8
Bahrain,9.403,2020,Qtr 1,March,9
Bahrain,17.631,2020,Qtr 1,March,10
Bahrain,0.588,2020,Qtr 1,March,11
Bahrain,30.56,2020,Qtr 1,March,12
Bahrain,0,2020,Qtr 1,March,13
Bahrain,28.209,2020,Qtr 1,March,14
Bahrain,0.588,2020,Qtr 1,March,15
Bahrain,1.763,2020,Qtr 1,March,16
Bahrain,4.114,2020,Qtr 1,March,17
Bahrain,9.403,2020,Qtr 1,March,18
Bahrain,11.166,2020,Qtr 1,March,19
Bahrain,7.64,2020,Qtr 1,March,20
Bahrain,9.403,2020,Qtr 1,March,21
Bahrain,12.341,2020,Qtr 1,March,22
Bahrain,16.455,2020,Qtr 1,March,23
Bahrain,2.938,2020,Qtr 1,March,24
Bahrain,29.972,2020,Qtr 1,March,25
Bahrain,17.043,2020,Qtr 1,March,26
Bahrain,22.92,2020,Qtr 1,March,27
Bahrain,4.702,2020,Qtr 1,March,28
Bahrain,4.114,2020,Qtr 1,March,29
Bahrain,15.868,2020,Qtr 1,March,30
Bahrain,8.815,2020,Qtr 1,March,31
Bahrain,30.56,2020,Qtr 2,April,1
Bahrain,1.175,2020,Qtr 2,April,2
Bahrain,43.489,2020,Qtr 2,April,3
Bahrain,0,2020,Qtr 2,April,4
Bahrain,26.446,2020,Qtr 2,April,5
Bahrain,7.052,2020,Qtr 2,April,6
Bahrain,32.911,2020,Qtr 2,April,7
Bahrain,32.323,2020,Qtr 2,April,8
Bahrain,7.052,2020,Qtr 2,April,9
Bahrain,37.612,2020,Qtr 2,April,10
Bahrain,65.233,2020,Qtr 2,April,11
Bahrain,24.683,2020,Qtr 2,April,12
Bahrain,56.418,2020,Qtr 2,April,13
Bahrain,132.23,2020,Qtr 2,April,14
Bahrain,98.144,2020,Qtr 2,April,15
Bahrain,85.215,2020,Qtr 2,April,16
Bahrain,15.868,2020,Qtr 2,April,17
Bahrain,25.858,2020,Qtr 2,April,18
Bahrain,17.043,2020,Qtr 2,April,19
Bahrain,58.769,2020,Qtr 2,April,20
Bahrain,19.981,2020,Qtr 2,April,21
Bahrain,38.787,2020,Qtr 2,April,22
Bahrain,19.981,2020,Qtr 2,April,23
Bahrain,123.414,2020,Qtr 2,April,24
Bahrain,176.894,2020,Qtr 2,April,25
Bahrain,41.726,2020,Qtr 2,April,26
Bahrain,34.086,2020,Qtr 2,April,27
Bahrain,44.664,2020,Qtr 2,April,28
Bahrain,51.717,2020,Qtr 2,April,29
Bahrain,64.646,2020,Qtr 2,April,30
Bahrain,69.935,2020,Qtr 2,May,1
Bahrain,76.399,2020,Qtr 2,May,2
Bahrain,66.996,2020,Qtr 2,May,3
Bahrain,58.181,2020,Qtr 2,May,4
Bahrain,88.153,2020,Qtr 2,May,5
Bahrain,109.898,2020,Qtr 2,May,6
Bahrain,125.765,2020,Qtr 2,May,7
Bahrain,155.737,2020,Qtr 2,May,8
Bahrain,143.984,2020,Qtr 2,May,9
Bahrain,193.937,2020,Qtr 2,May,10
Bahrain,98.144,2020,Qtr 2,May,11
Bahrain,173.368,2020,Qtr 2,May,12
Bahrain,173.368,2020,Qtr 2,May,13
Bahrain,167.491,2020,Qtr 2,May,14
Bahrain,224.497,2020,Qtr 2,May,15
Bahrain,226.26,2020,Qtr 2,May,16
Bahrain,96.381,2020,Qtr 2,May,17
Bahrain,122.827,2020,Qtr 2,May,18
Bahrain,133.993,2020,Qtr 2,May,19
Bahrain,204.515,2020,Qtr 2,May,20
Bahrain,209.217,2020,Qtr 2,May,21
Bahrain,168.079,2020,Qtr 2,May,22
Bahrain,141.045,2020,Qtr 2,May,23
Bahrain,228.023,2020,Qtr 2,May,24
Bahrain,197.463,2020,Qtr 2,May,25
Bahrain,19.394,2020,Qtr 2,May,26
Bahrain,114.599,2020,Qtr 2,May,27
Bahrain,156.913,2020,Qtr 2,May,28
Bahrain,246.241,2020,Qtr 2,May,29
Bahrain,233.312,2020,Qtr 2,May,30
Bahrain,202.165,2020,Qtr 2,May,31
Bahrain,355.551,2020,Qtr 2,June,1
Bahrain,238.601,2020,Qtr 2,June,2
Bahrain,297.958,2020,Qtr 2,June,3
Bahrain,296.195,2020,Qtr 2,June,4
Bahrain,282.678,2020,Qtr 2,June,5
Bahrain,316.764,2020,Qtr 2,June,6
Bahrain,322.053,2020,Qtr 2,June,7
Bahrain,223.321,2020,Qtr 2,June,8
Bahrain,384.348,2020,Qtr 2,June,9
Bahrain,460.16,2020,Qtr 2,June,10
Bahrain,274.45,2020,Qtr 2,June,11
Bahrain,0,2020,Qtr 2,June,12
Bahrain,614.722,2020,Qtr 2,June,13
Bahrain,302.072,2020,Qtr 2,June,14
Bahrain,186.297,2020,Qtr 2,June,15
Bahrain,275.626,2020,Qtr 2,June,16
Bahrain,317.352,2020,Qtr 2,June,17
Bahrain,239.777,2020,Qtr 2,June,18
Bahrain,275.626,2020,Qtr 2,June,19
Bahrain,285.616,2020,Qtr 2,June,20
Bahrain,243.891,2020,Qtr 2,June,21
Bahrain,254.469,2020,Qtr 2,June,22
Bahrain,377.883,2020,Qtr 2,June,23
Bahrain,384.936,2020,Qtr 2,June,24
Bahrain,298.546,2020,Qtr 2,June,25
Bahrain,300.309,2020,Qtr 2,June,26
Bahrain,425.486,2020,Qtr 2,June,27
Bahrain,271.512,2020,Qtr 2,June,28
Bahrain,257.407,2020,Qtr 2,June,29
Bahrain,313.825,2020,Qtr 2,June,30
Bahrain,305.01,2020,Qtr 3,July,1
Bahrain,385.523,2020,Qtr 3,July,2
Bahrain,248.592,2020,Qtr 3,July,3
Bahrain,336.745,2020,Qtr 3,July,4
Bahrain,262.697,2020,Qtr 3,July,5
Bahrain,299.721,2020,Qtr 3,July,6
Bahrain,266.81,2020,Qtr 3,July,7
Bahrain,293.844,2020,Qtr 3,July,8
Bahrain,358.49,2020,Qtr 3,July,9
Bahrain,350.85,2020,Qtr 3,July,10
Bahrain,300.309,2020,Qtr 3,July,11
Bahrain,253.294,2020,Qtr 3,July,12
Bahrain,276.801,2020,Qtr 3,July,13
Bahrain,314.413,2020,Qtr 3,July,14
Bahrain,353.788,2020,Qtr 3,July,15
Bahrain,283.266,2020,Qtr 3,July,16
Bahrain,307.949,2020,Qtr 3,July,17
Bahrain,228.611,2020,Qtr 3,July,18
Bahrain,312.062,2020,Qtr 3,July,19
Bahrain,245.654,2020,Qtr 3,July,20
Bahrain,302.072,2020,Qtr 3,July,21
Bahrain,223.321,2020,Qtr 3,July,22
Bahrain,188.648,2020,Qtr 3,July,23
Bahrain,210.98,2020,Qtr 3,July,24
Bahrain,271.512,2020,Qtr 3,July,25
Bahrain,169.842,2020,Qtr 3,July,26
Bahrain,225.672,2020,Qtr 3,July,27
Bahrain,206.279,2020,Qtr 3,July,28
Bahrain,257.995,2020,Qtr 3,July,29
Bahrain,229.198,2020,Qtr 3,July,30
Bahrain,260.933,2020,Qtr 3,July,31
Bahrain,133.405,2020,Qtr 3,August,1
Bahrain,122.239,2020,Qtr 3,August,2
Bahrain,203.34,2020,Qtr 3,August,3
Bahrain,175.719,2020,Qtr 3,August,4
Bangladesh,0.018,2020,Qtr 1,March,9
Bangladesh,0,2020,Qtr 1,March,15
Bangladesh,0.012,2020,Qtr 1,March,17
Bangladesh,0.018,2020,Qtr 1,March,18
Bangladesh,0.012,2020,Qtr 1,March,19
Bangladesh,0,2020,Qtr 1,March,20
Bangladesh,0.043,2020,Qtr 1,March,21
Bangladesh,0.043,2020,Qtr 1,March,22
Bangladesh,0.018,2020,Qtr 1,March,23
Bangladesh,0.036,2020,Qtr 1,March,24
Bangladesh,0.036,2020,Qtr 1,March,25
Bangladesh,0,2020,Qtr 1,March,26
Bangladesh,0.055,2020,Qtr 1,March,27
Bangladesh,0,2020,Qtr 1,March,28
Bangladesh,0,2020,Qtr 1,March,29
Bangladesh,0.006,2020,Qtr 1,March,30
Bangladesh,0,2020,Qtr 1,March,31
Bangladesh,0.012,2020,Qtr 2,April,1
Bangladesh,0.018,2020,Qtr 2,April,2
Bangladesh,0.012,2020,Qtr 2,April,3
Bangladesh,0.03,2020,Qtr 2,April,4
Bangladesh,0.055,2020,Qtr 2,April,5
Bangladesh,0.109,2020,Qtr 2,April,6
Bangladesh,0.213,2020,Qtr 2,April,7
Bangladesh,0.249,2020,Qtr 2,April,8
Bangladesh,0.328,2020,Qtr 2,April,9
Bangladesh,0.68,2020,Qtr 2,April,10
Bangladesh,0.571,2020,Qtr 2,April,11
Bangladesh,0.352,2020,Qtr 2,April,12
Bangladesh,0.844,2020,Qtr 2,April,13
Bangladesh,1.105,2020,Qtr 2,April,14
Bangladesh,1.269,2020,Qtr 2,April,15
Bangladesh,1.33,2020,Qtr 2,April,16
Bangladesh,2.071,2020,Qtr 2,April,17
Bangladesh,1.615,2020,Qtr 2,April,18
Bangladesh,1.858,2020,Qtr 2,April,19
Bangladesh,1.894,2020,Qtr 2,April,20
Bangladesh,2.987,2020,Qtr 2,April,21
Bangladesh,2.635,2020,Qtr 2,April,22
Bangladesh,2.368,2020,Qtr 2,April,23
Bangladesh,2.514,2020,Qtr 2,April,24
Bangladesh,3.054,2020,Qtr 2,April,25
Bangladesh,1.876,2020,Qtr 2,April,26
Bangladesh,2.538,2020,Qtr 2,April,27
Bangladesh,3.018,2020,Qtr 2,April,28
Bangladesh,3.334,2020,Qtr 2,April,29
Bangladesh,3.892,2020,Qtr 2,April,30
Bangladesh,3.425,2020,Qtr 2,May,1
Bangladesh,3.467,2020,Qtr 2,May,2
Bangladesh,3.352,2020,Qtr 2,May,3
Bangladesh,4.038,2020,Qtr 2,May,4
Bangladesh,4.178,2020,Qtr 2,May,5
Bangladesh,4.773,2020,Qtr 2,May,6
Bangladesh,4.797,2020,Qtr 2,May,7
Bangladesh,4.287,2020,Qtr 2,May,8
Bangladesh,4.305,2020,Qtr 2,May,9
Bangladesh,3.862,2020,Qtr 2,May,10
Bangladesh,5.386,2020,Qtr 2,May,11
Bangladesh,6.278,2020,Qtr 2,May,12
Bangladesh,5.884,2020,Qtr 2,May,13
Bangladesh,7.056,2020,Qtr 2,May,14
Bangladesh,6.321,2020,Qtr 2,May,15
Bangladesh,7.299,2020,Qtr 2,May,16
Bangladesh,5.647,2020,Qtr 2,May,17
Bangladesh,7.73,2020,Qtr 2,May,18
Bangladesh,9.727,2020,Qtr 2,May,19
Bangladesh,7.596,2020,Qtr 2,May,20
Bangladesh,9.818,2020,Qtr 2,May,21
Bangladesh,10.766,2020,Qtr 2,May,22
Bangladesh,10.286,2020,Qtr 2,May,23
Bangladesh,11.373,2020,Qtr 2,May,24
Bangladesh,9.302,2020,Qtr 2,May,25
Bangladesh,11.992,2020,Qtr 2,May,26
Bangladesh,7.08,2020,Qtr 2,May,27
Bangladesh,9.357,2020,Qtr 2,May,28
Bangladesh,12.32,2020,Qtr 2,May,29
Bangladesh,15.32,2020,Qtr 2,May,30
Bangladesh,10.711,2020,Qtr 2,May,31
